image_id,image_path,face_confidence,detection_time,original_size,face_region_size,processed_size,face_box,min_face_size,scale_factor,ssim_score,psnr_score,mse_score,mae_score,original_blur,processed_blur,blur_degradation,original_sharpness,processed_sharpness,sharpness_degradation,original_contrast,processed_contrast,contrast_change,histogram_correlation,edge_preservation,mean_pixel_diff,std_pixel_diff,processed_path,comparison_path,original_crop_path
img_0033,images/celeb-dataset/indian/irrfankhan/images - 2025-07-22T160127.089.jpeg,0.9999627470970154,0.39466404914855957,50434,4290,25600,"[131, 29, 55, 78]",40,0.709,1.0,0.0,0.0,0.0,33.69503436126709,33.69503436126709,0.0,42.117249494771606,42.117249494771606,0.0,47.23354497142176,47.23354497142176,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0033_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0033_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0033_original.jpg
img_0034,images/celeb-dataset/indian/irrfankhan/images (86).jpeg,0.99858558177948,0.3860325813293457,50325,1419,25600,"[61, 14, 33, 43]",40,0.709,1.0,0.0,0.0,0.0,16.73519529876709,16.73519529876709,0.0,38.76882190249873,38.76882190249873,0.0,44.2748047831371,44.2748047831371,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0034_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0034_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0034_original.jpg
img_0035,images/celeb-dataset/indian/irrfankhan/images - 2025-07-22T160127.104.jpeg,0.9999871253967285,1.2229530811309814,50274,11718,25600,"[128, 42, 93, 126]",40,0.709,1.0,0.0,0.0,0.0,95.76960849609375,95.76960849609375,0.0,41.27358050294031,41.27358050294031,0.0,38.71177033034494,38.71177033034494,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0035_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0035_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0035_original.jpg
img_0036,images/celeb-dataset/indian/irrfankhan/images - 2025-07-22T160126.945.jpeg,0.9999998211860657,0.4648902416229248,50325,10710,25600,"[46, 8, 90, 119]",40,0.709,1.0,0.0,0.0,0.0,147.94415993652342,147.94415993652342,0.0,51.608154823343966,51.608154823343966,0.0,46.72907591871185,46.72907591871185,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0036_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0036_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0036_original.jpg
img_0037,images/celeb-dataset/indian/irrfankhan/images - 2025-07-22T160126.914.jpeg,0.9998687505722046,0.422605037689209,50400,7918,25600,"[52, 39, 74, 107]",40,0.709,1.0,0.0,0.0,0.0,50.368200170898426,50.368200170898426,0.0,47.42665388628689,47.42665388628689,0.0,56.61157694489641,56.61157694489641,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0037_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0037_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0037_original.jpg
img_0038,images/celeb-dataset/indian/irrfankhan/images - 2025-07-22T160126.922.jpeg,0.9998500347137451,0.4471161365509033,50625,4125,25600,"[96, 63, 55, 75]",40,0.709,1.0,0.0,0.0,0.0,53.26886474609375,53.26886474609375,0.0,43.655238819402484,43.655238819402484,0.0,37.81148727950391,37.81148727950391,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0038_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0038_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0038_original.jpg
img_0039,images/celeb-dataset/indian/irrfankhan/images - 2025-07-22T160126.913.jpeg,0.9999998211860657,0.4344477653503418,50268,3942,25600,"[120, 16, 54, 73]",40,0.709,1.0,0.0,0.0,0.0,38.980849609375,38.980849609375,0.0,49.9318424258919,49.9318424258919,0.0,52.22953752652205,52.22953752652205,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0039_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0039_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0039_original.jpg
img_0040,images/celeb-dataset/indian/irrfankhan/images - 2025-07-22T160126.998.jpeg,0.999890923500061,0.399627685546875,50325,1230,25600,"[82, 24, 30, 41]",40,0.709,1.0,0.0,0.0,0.0,26.586562402343752,26.586562402343752,0.0,51.38479764558011,51.38479764558011,0.0,60.8059526224784,60.8059526224784,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0040_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0040_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0040_original.jpg
img_0041,images/celeb-dataset/indian/irrfankhan/images (65).jpeg,0.9999977946281433,0.4035611152648926,50400,6305,25600,"[210, 22, 65, 97]",40,0.709,1.0,0.0,0.0,0.0,133.941171875,133.941171875,0.0,73.25577905663442,73.25577905663442,0.0,63.51442695757368,63.51442695757368,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0041_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0041_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0041_original.jpg
img_0042,images/celeb-dataset/indian/irrfankhan/images - 2025-07-22T160126.944.jpeg,0.9999998211860657,0.4169631004333496,50246,12700,25600,"[82, 11, 100, 127]",40,0.709,1.0,0.0,0.0,0.0,187.5357179550171,187.5357179550171,0.0,63.717382935679126,63.717382935679126,0.0,62.627566962579216,62.627566962579216,0.0,1.0,1.0,0.0,0.0,celebrity_mtcnn_analysis/indian_irrfankhan/images/processed_faces/img_0042_processed.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/side_by_side/img_0042_comparison.jpg,celebrity_mtcnn_analysis/indian_irrfankhan/images/original_crops/img_0042_original.jpg
